"CommuteDays","MilesOneWay","Bus"
5,8.264264165,"No"
5,8.264264165,"Yes"
5,10.5013911,"Yes"
5,10.5013911,"No"
5,10.5013911,"No"
5,10.5013911,"Yes"
5,10.5013911,"No"
5,10.5013911,"No"
4,8.264264165,"Yes"
5,10.5013911,"Yes"
5,10.5013911,"Yes"
5,10.5013911,"No"
5,8.264264165,"No"
5,10.5013911,"Yes"
5,10.5013911,"No"
5,8.264264165,"Yes"
5,10.5013911,"No"
5,8.264264165,"No"
3,8.264264165,"No"
5,10.5013911,"No"
4,10.5013911,"Yes"
5,10.5013911,"No"
5,10.5013911,"Yes"
5,10.5013911,"Yes"
5,10.5013911,"No"
4,10.5013911,"No"
5,12.17078668,"Yes"
5,12.17078668,"Yes"
5,9.695769909,"Yes"
5,9.695769909,"No"
5,9.695769909,"No"
5,9.695769909,"Yes"
5,9.695769909,"No"
5,9.695769909,"No"
5,12.17078668,"No"
5,7.328126483,"No"
5,9.722142205,"No"
5,7.328126483,"No"
4,9.722142205,"No"
6,9.722142205,"No"
5,7.328126483,"No"
5,9.722142205,"No"
3,7.328126483,"Yes"
5,7.328126483,"No"
5,7.328126483,"No"
5,7.328126483,"No"
5,7.328126483,"Yes"
5,13.55107774,"No"
4,11.91222612,"No"
5,11.91222612,"No"
5,11.91222612,"No"
5,11.91222612,"No"
5,11.91222612,"No"
3,13.55107774,"No"
5,11.91222612,"No"
5,11.91222612,"No"
5,13.55107774,"Yes"
5,11.91222612,"No"
5,11.91222612,"No"
5,11.91222612,"Yes"
5,13.55107774,"No"
5,13.55107774,"No"
4,11.91222612,"No"
5,11.91222612,"No"
5,11.91222612,"No"
5,13.55107774,"No"
5,11.91222612,"No"
5,11.91222612,"No"
5,11.91222612,"No"
5,11.91222612,"No"
5,11.91222612,"No"
5,11.91222612,"No"
5,11.91222612,"No"
5,13.55107774,"Yes"
5,11.91222612,"No"
5,11.91222612,"No"
3,11.91222612,"No"
5,11.91222612,"No"
5,11.91222612,"Yes"
5,11.91222612,"No"
5,11.91222612,"No"
5,11.91222612,"Yes"
5,11.91222612,"No"
5,11.91222612,"No"
5,11.91222612,"Yes"
3,13.55107774,"No"
5,13.55107774,"No"
5,13.55107774,"No"
5,13.55107774,"No"
5,11.91222612,"No"
5,13.55107774,"No"
5,13.55107774,"No"
5,13.55107774,"No"
5,13.55107774,"No"
3,13.55107774,"No"
4,13.55107774,"No"
5,13.55107774,"No"
5,13.55107774,"No"
7,13.55107774,"No"
5,13.55107774,"No"
4,13.55107774,"No"
5,11.91222612,"Yes"
5,11.91222612,"No"
5,13.55107774,"No"
5,13.55107774,"No"
5,13.55107774,"No"
5,13.55107774,"No"
4,13.55107774,"No"
5,13.55107774,"No"
3,13.55107774,"No"
5,11.91222612,"No"
5,11.91222612,"No"
5,13.55107774,"No"
5,11.91222612,"No"
5,13.55107774,"No"
5,13.55107774,"No"
4,11.91222612,"Yes"
5,13.55107774,"No"
5,13.55107774,"No"
5,11.91222612,"No"
5,13.55107774,"Yes"
5,13.55107774,"No"
5,13.55107774,"No"
5,13.55107774,"No"
7,13.55107774,"No"
4,13.55107774,"No"
5,11.91222612,"No"
5,13.55107774,"No"
5,13.55107774,"Yes"
5,13.55107774,"No"
5,13.55107774,"No"
5,11.91222612,"No"
5,11.91222612,"No"
5,13.55107774,"No"
5,11.91222612,"No"
4,11.91222612,"No"
5,13.55107774,"No"
5,13.55107774,"No"
5,13.55107774,"No"
3,13.55107774,"No"
5,13.55107774,"No"
5,13.55107774,"No"
4,11.91222612,"No"
2,11.91222612,"No"
5,11.91222612,"No"
5,11.91222612,"No"
5,13.55107774,"No"
5,11.91222612,"Yes"
5,11.91222612,"Yes"
5,11.91222612,"No"
5,11.91222612,"No"
5,11.91222612,"No"
5,11.91222612,"No"
5,11.91222612,"No"
5,11.91222612,"No"
5,11.91222612,"No"
4,11.91222612,"Yes"
5,11.91222612,"Yes"
5,11.91222612,"No"
5,11.91222612,"No"
5,11.91222612,"No"
5,13.55107774,"No"
4,11.91222612,"No"
5,11.91222612,"No"
5,11.91222612,"Yes"
5,11.91222612,"No"
6,13.55107774,"No"
5,11.91222612,"No"
5,11.91222612,"Yes"
4,11.91222612,"No"
3,11.91222612,"No"
5,11.91222612,"Yes"
5,11.91222612,"No"
5,11.91222612,"No"
5,11.91222612,"No"
5,11.91222612,"No"
5,11.91222612,"No"
5,11.91222612,"No"
5,11.91222612,"Yes"
5,11.91222612,"No"
5,11.91222612,"No"
5,11.91222612,"No"
5,11.91222612,"No"
5,11.91222612,"No"
5,11.91222612,"Yes"
5,11.91222612,"No"
5,11.91222612,"No"
5,11.91222612,"No"
5,11.91222612,"Yes"
5,11.91222612,"No"
5,11.91222612,"Yes"
5,11.91222612,"No"
5,11.91222612,"No"
5,11.91222612,"No"
5,11.91222612,"No"
5,11.91222612,"No"
5,11.91222612,"No"
5,11.91222612,"No"
5,11.91222612,"No"
5,11.91222612,"No"
5,11.91222612,"No"
5,11.91222612,"No"
5,11.91222612,"No"
5,11.91222612,"No"
5,11.91222612,"No"
5,11.91222612,"No"
5,11.91222612,"Yes"
5,11.36039115,"Yes"
4,13.61827018,"No"
5,11.36039115,"Yes"
5,13.61827018,"Yes"
5,13.61827018,"Yes"
5,13.61827018,"Yes"
5,11.36039115,"No"
5,11.36039115,"No"
5,13.61827018,"No"
5,11.36039115,"No"
5,13.61827018,"Yes"
5,13.61827018,"No"
5,11.36039115,"No"
5,13.61827018,"Yes"
5,13.61827018,"No"
5,11.36039115,"Yes"
5,13.61827018,"No"
5,13.61827018,"No"
5,13.61827018,"No"
5,13.61827018,"No"
5,9.540784923,"Yes"
5,9.540784923,"No"
5,9.540784923,"No"
5,7.065891607,"No"
5,9.540784923,"Yes"
5,9.540784923,"No"
5,7.065891607,"No"
5,7.065891607,"No"
5,7.065891607,"Yes"
5,7.065891607,"No"
5,7.065891607,"Yes"
3,7.065891607,"No"
5,9.540784923,"Yes"
5,7.065891607,"No"
5,7.065891607,"Yes"
6,7.065891607,"No"
5,7.065891607,"No"
5,7.065891607,"Yes"
5,9.540784923,"No"
5,9.540784923,"Yes"
5,7.065891607,"No"
5,9.540784923,"No"
5,9.540784923,"No"
3,9.540784923,"Yes"
5,9.540784923,"Yes"
4,9.540784923,"Yes"
5,12.83092676,"No"
5,12.83092676,"No"
6,12.83092676,"Yes"
5,12.83092676,"Yes"
5,12.83092676,"Yes"
5,12.83092676,"No"
5,12.83092676,"Yes"
5,12.83092676,"Yes"
5,12.83092676,"Yes"
4,12.83092676,"No"
5,12.83092676,"Yes"
5,12.83092676,"No"
5,10.27055842,"No"
6,12.83092676,"No"
5,12.83092676,"No"
5,10.27055842,"No"
5,12.83092676,"No"
5,12.83092676,"Yes"
5,12.83092676,"No"
5,12.83092676,"Yes"
5,10.27055842,"No"
5,12.83092676,"No"
4,10.27055842,"No"
5,12.83092676,"No"
5,12.83092676,"No"
5,10.27055842,"No"
5,12.83092676,"Yes"
5,12.83092676,"No"
5,12.83092676,"No"
5,12.83092676,"No"
5,12.83092676,"Yes"
5,12.83092676,"Yes"
5,10.27055842,"Yes"
5,10.27055842,"No"
2,10.27055842,"No"
5,12.83092676,"No"
5,10.27055842,"No"
5,12.83092676,"Yes"
5,12.83092676,"Yes"
5,10.27055842,"No"
5,12.83092676,"Yes"
5,10.27055842,"No"
5,10.27055842,"No"
5,10.27055842,"No"
5,12.83092676,"No"
5,12.83092676,"Yes"
5,10.27055842,"No"
5,12.83092676,"Yes"
5,12.83092676,"No"
1,12.83092676,"No"
3,12.83092676,"No"
5,10.27055842,"No"
5,10.27055842,"No"
5,10.27055842,"Yes"
5,10.27055842,"No"
5,10.27055842,"No"
5,10.27055842,"Yes"
5,10.27055842,"No"
5,10.27055842,"No"
5,10.27055842,"No"
5,10.27055842,"No"
5,12.83092676,"Yes"
6,10.27055842,"No"
4,10.27055842,"No"
5,10.27055842,"No"
5,12.83092676,"No"
5,10.27055842,"No"
5,12.83092676,"No"
6,12.83092676,"No"
5,12.83092676,"Yes"
5,10.27055842,"No"
5,10.27055842,"No"
5,10.27055842,"No"
5,10.27055842,"No"
5,10.27055842,"No"
5,10.27055842,"No"
5,10.27055842,"Yes"
5,10.27055842,"No"
5,10.27055842,"No"
4,10.27055842,"No"
5,12.83092676,"Yes"
5,10.27055842,"No"
5,12.83092676,"Yes"
5,12.83092676,"No"
4,10.27055842,"No"
5,12.83092676,"No"
3,10.27055842,"No"
5,10.27055842,"No"
5,10.27055842,"Yes"
6,10.27055842,"No"
5,10.27055842,"Yes"
5,10.27055842,"No"
5,10.27055842,"No"
5,10.27055842,"No"
5,10.27055842,"No"
5,10.27055842,"No"
5,10.27055842,"No"
5,10.27055842,"Yes"
5,10.27055842,"No"
5,10.27055842,"No"
5,12.83092676,"No"
5,12.83092676,"Yes"
5,10.27055842,"No"
5,10.27055842,"No"
5,10.27055842,"No"
5,10.27055842,"No"
4,10.27055842,"No"
5,10.27055842,"No"
5,12.83092676,"Yes"
5,12.83092676,"No"
5,10.27055842,"No"
5,12.83092676,"No"
5,10.27055842,"No"
3,10.27055842,"No"
5,12.83092676,"Yes"
3,12.83092676,"Yes"
5,12.83092676,"Yes"
5,12.83092676,"Yes"
5,12.83092676,"No"
3,12.83092676,"No"
5,12.83092676,"No"
5,12.83092676,"No"
6,12.83092676,"No"
5,12.83092676,"No"
5,12.83092676,"No"
5,12.83092676,"No"
5,12.83092676,"Yes"
5,10.27055842,"No"
3,10.27055842,"Yes"
5,12.83092676,"Yes"
5,12.83092676,"No"
5,12.83092676,"Yes"
5,12.83092676,"No"
5,12.83092676,"Yes"
5,12.83092676,"No"
3,12.83092676,"No"
3,10.27055842,"No"
4,10.27055842,"No"
5,12.83092676,"No"
3,10.27055842,"No"
4,12.83092676,"No"
5,12.83092676,"No"
5,10.27055842,"No"
5,10.27055842,"Yes"
5,12.83092676,"No"
5,10.27055842,"No"
5,12.83092676,"Yes"
2,12.83092676,"No"
5,12.83092676,"No"
5,10.27055842,"No"
5,12.83092676,"Yes"
5,12.83092676,"Yes"
3,12.83092676,"No"
5,10.27055842,"No"
5,12.83092676,"Yes"
5,10.27055842,"No"
5,12.83092676,"Yes"
5,12.83092676,"No"
4,12.83092676,"No"
5,10.27055842,"No"
6,10.27055842,"No"
5,12.83092676,"No"
5,12.83092676,"No"
4,12.83092676,"No"
5,12.83092676,"No"
5,12.83092676,"No"
5,12.83092676,"No"
4,12.83092676,"Yes"
5,12.83092676,"No"
5,12.83092676,"Yes"
5,12.83092676,"No"
5,12.83092676,"No"
5,12.83092676,"Yes"
5,12.83092676,"No"
5,12.83092676,"Yes"
5,12.83092676,"Yes"
5,12.83092676,"Yes"
5,12.83092676,"No"
4,12.83092676,"Yes"
5,12.83092676,"Yes"
5,12.83092676,"No"
5,12.83092676,"Yes"
4,12.83092676,"Yes"
3,12.83092676,"No"
4,12.83092676,"No"
5,9.938704572,"Yes"
5,9.938704572,"Yes"
5,9.938704572,"No"
5,9.938704572,"No"
5,9.938704572,"No"
3,9.938704572,"Yes"
5,9.938704572,"Yes"
5,7.48745972,"No"
4,9.938704572,"Yes"
5,9.938704572,"No"
5,9.938704572,"No"
5,7.48745972,"No"
5,7.48745972,"No"
5,7.48745972,"No"
5,9.938704572,"No"
5,9.938704572,"No"
5,9.938704572,"Yes"
5,9.938704572,"Yes"
5,7.48745972,"No"
5,7.48745972,"No"
5,7.48745972,"No"
2,7.48745972,"No"
5,9.938704572,"No"
5,9.938704572,"Yes"
5,7.48745972,"No"
5,9.938704572,"Yes"
5,9.938704572,"No"
5,7.48745972,"No"
5,9.938704572,"No"
5,9.938704572,"No"
5,9.938704572,"No"
5,9.938704572,"No"
5,7.48745972,"No"
3,9.938704572,"Yes"
5,9.938704572,"Yes"
1,9.938704572,"No"
5,7.48745972,"No"
5,7.48745972,"Yes"
5,7.48745972,"No"
5,7.48745972,"Yes"
5,7.48745972,"Yes"
5,7.48745972,"No"
5,7.48745972,"No"
5,9.938704572,"Yes"
5,7.48745972,"Yes"
5,7.48745972,"No"
5,7.48745972,"No"
5,7.48745972,"No"
5,7.48745972,"No"
5,7.48745972,"No"
4,9.938704572,"No"
5,9.938704572,"No"
5,9.938704572,"No"
5,7.48745972,"No"
5,9.938704572,"No"
5,7.48745972,"No"
5,7.48745972,"No"
5,7.48745972,"No"
3,7.48745972,"No"
5,7.48745972,"No"
5,7.48745972,"No"
5,7.48745972,"No"
5,7.48745972,"No"
5,9.938704572,"Yes"
5,7.48745972,"No"
5,7.48745972,"No"
5,9.938704572,"Yes"
4,7.48745972,"No"
5,7.48745972,"No"
5,7.48745972,"No"
5,7.48745972,"No"
4,7.48745972,"No"
5,7.48745972,"No"
5,7.48745972,"No"
5,7.48745972,"No"
5,7.48745972,"No"
5,9.938704572,"No"
5,9.938704572,"Yes"
5,9.938704572,"No"
5,7.48745972,"Yes"
5,7.48745972,"Yes"
6,7.48745972,"No"
5,7.48745972,"No"
5,9.938704572,"Yes"
5,9.938704572,"Yes"
5,9.938704572,"Yes"
5,7.48745972,"Yes"
5,7.48745972,"No"
5,7.48745972,"No"
4,9.938704572,"No"
5,7.48745972,"No"
4,7.48745972,"No"
5,9.938704572,"No"
5,9.938704572,"Yes"
6,7.48745972,"No"
5,7.48745972,"No"
5,7.48745972,"No"
2,9.938704572,"No"
5,9.938704572,"Yes"
5,9.938704572,"Yes"
4,9.938704572,"Yes"
5,9.938704572,"No"
5,7.48745972,"Yes"
1,9.938704572,"No"
5,7.48745972,"No"
5,7.48745972,"No"
5,9.938704572,"Yes"
5,9.938704572,"No"
5,9.938704572,"Yes"
5,9.938704572,"Yes"
5,9.938704572,"No"
5,9.938704572,"No"
5,9.938704572,"Yes"
4,9.938704572,"Yes"
5,9.938704572,"Yes"
5,9.938704572,"No"
5,9.938704572,"No"
5,9.938704572,"No"
5,9.938704572,"Yes"
5,9.938704572,"Yes"
5,9.938704572,"Yes"
5,9.938704572,"No"
4,9.938704572,"Yes"
5,9.938704572,"No"
5,9.938704572,"Yes"
5,9.938704572,"Yes"
5,11.56743215,"Yes"
5,9.199380781,"No"
6,9.199380781,"No"
5,11.56743215,"Yes"
5,9.199380781,"No"
5,11.56743215,"No"
5,11.56743215,"Yes"
5,11.56743215,"Yes"
5,11.56743215,"Yes"
6,3.541856752,"No"
5,3.541856752,"No"
5,3.541856752,"No"
5,3.541856752,"No"
5,2.131317576,"No"
5,3.541856752,"No"
5,3.541856752,"Yes"
5,3.541856752,"No"
5,3.541856752,"Yes"
4,3.541856752,"No"
5,3.541856752,"Yes"
5,3.541856752,"Yes"
5,3.541856752,"No"
5,2.131317576,"No"
5,3.541856752,"No"
5,2.131317576,"No"
5,2.131317576,"No"
3,3.541856752,"Yes"
5,2.131317576,"Yes"
5,3.541856752,"Yes"
5,3.541856752,"Yes"
5,2.131317576,"No"
5,3.541856752,"No"
5,3.541856752,"No"
5,3.541856752,"Yes"
5,3.541856752,"Yes"
5,3.541856752,"No"
5,2.131317576,"Yes"
5,2.131317576,"No"
4,2.131317576,"No"
1,3.541856752,"No"
5,3.541856752,"No"
5,2.131317576,"Yes"
5,3.541856752,"No"
5,3.541856752,"Yes"
5,3.541856752,"No"
5,3.541856752,"No"
5,3.541856752,"No"
5,3.541856752,"Yes"
5,3.541856752,"No"
5,2.131317576,"No"
5,3.541856752,"Yes"
5,2.131317576,"No"
5,3.541856752,"No"
5,3.541856752,"Yes"
5,3.541856752,"Yes"
5,2.131317576,"No"
5,2.131317576,"No"
6,3.541856752,"Yes"
2,3.541856752,"Yes"
5,2.131317576,"No"
5,3.541856752,"Yes"
5,3.541856752,"No"
5,3.541856752,"No"
5,3.541856752,"Yes"
5,3.541856752,"Yes"
5,2.131317576,"Yes"
5,3.541856752,"Yes"
5,2.131317576,"No"
5,3.541856752,"No"
5,3.541856752,"Yes"
5,3.541856752,"Yes"
4,2.131317576,"No"
5,3.541856752,"Yes"
4,3.541856752,"Yes"
5,3.541856752,"No"
5,2.131317576,"No"
5,2.131317576,"No"
5,3.541856752,"No"
5,3.541856752,"Yes"
5,3.541856752,"No"
5,2.131317576,"Yes"
5,2.131317576,"No"
5,2.131317576,"No"
5,2.131317576,"Yes"
5,2.131317576,"Yes"
3,3.541856752,"No"
3,2.131317576,"No"
5,2.131317576,"Yes"
5,3.541856752,"Yes"
7,3.541856752,"No"
5,3.541856752,"No"
3,2.131317576,"No"
5,2.131317576,"Yes"
3,2.131317576,"No"
4,3.541856752,"No"
5,2.131317576,"No"
5,3.541856752,"Yes"
5,3.541856752,"No"
5,2.131317576,"No"
5,3.541856752,"No"
5,3.541856752,"No"
5,3.541856752,"No"
5,3.541856752,"Yes"
5,2.131317576,"No"
3,3.541856752,"No"
7,2.131317576,"Yes"
5,3.541856752,"Yes"
5,2.131317576,"Yes"
5,3.541856752,"Yes"
5,2.131317576,"Yes"
7,3.541856752,"No"
4,3.541856752,"No"
5,3.541856752,"No"
5,3.541856752,"Yes"
6,3.541856752,"No"
5,2.131317576,"No"
5,2.131317576,"Yes"
5,3.541856752,"Yes"
5,3.541856752,"Yes"
5,3.541856752,"Yes"
4,3.541856752,"No"
4,3.541856752,"No"
5,3.541856752,"Yes"
5,3.541856752,"No"
5,3.541856752,"No"
2,2.131317576,"Yes"
5,3.541856752,"No"
3,3.541856752,"Yes"
5,2.131317576,"No"
5,3.541856752,"Yes"
5,3.541856752,"Yes"
5,3.541856752,"No"
4,2.131317576,"Yes"
5,2.131317576,"Yes"
5,2.131317576,"No"
5,3.541856752,"No"
6,2.131317576,"Yes"
2,2.131317576,"Yes"
5,2.131317576,"No"
1,3.541856752,"No"
5,3.541856752,"No"
5,3.541856752,"Yes"
5,3.541856752,"No"
5,3.541856752,"Yes"
5,3.541856752,"Yes"
5,3.541856752,"No"
5,3.541856752,"No"
5,3.541856752,"No"
3,2.131317576,"No"
5,2.131317576,"No"
5,3.541856752,"Yes"
5,3.541856752,"Yes"
5,3.541856752,"Yes"
5,3.541856752,"Yes"
5,3.541856752,"No"
5,2.131317576,"No"
7,2.131317576,"Yes"
5,3.541856752,"Yes"
5,3.541856752,"No"
6,2.131317576,"No"
5,3.541856752,"No"
5,3.541856752,"No"
4,2.131317576,"Yes"
5,2.131317576,"Yes"
5,2.131317576,"Yes"
4,2.131317576,"Yes"
5,3.541856752,"Yes"
5,3.541856752,"No"
4,2.131317576,"Yes"
5,3.541856752,"No"
5,2.131317576,"No"
4,2.131317576,"No"
5,3.541856752,"No"
3,3.541856752,"No"
3,3.541856752,"No"
5,2.131317576,"No"
5,2.131317576,"Yes"
6,2.131317576,"No"
5,3.541856752,"Yes"
5,2.131317576,"No"
5,2.131317576,"Yes"
5,2.131317576,"No"
5,2.131317576,"Yes"
5,2.131317576,"No"
4,3.541856752,"Yes"
6,2.131317576,"Yes"
5,2.131317576,"Yes"
4,3.541856752,"No"
5,2.131317576,"Yes"
5,3.541856752,"Yes"
5,2.131317576,"Yes"
5,2.131317576,"No"
5,2.131317576,"No"
5,2.131317576,"Yes"
5,2.131317576,"No"
5,2.131317576,"No"
5,2.131317576,"Yes"
5,2.131317576,"Yes"
5,2.131317576,"No"
5,2.131317576,"No"
5,2.131317576,"No"
5,2.131317576,"No"
5,2.131317576,"Yes"
5,2.131317576,"No"
5,2.131317576,"No"
6,2.131317576,"Yes"
5,2.131317576,"No"
5,2.131317576,"No"
5,2.131317576,"Yes"
5,2.131317576,"No"
5,2.131317576,"Yes"
5,2.131317576,"Yes"
4,2.131317576,"Yes"
5,2.131317576,"Yes"
5,2.131317576,"Yes"
5,2.131317576,"Yes"
5,2.131317576,"No"
5,2.131317576,"No"
5,2.131317576,"No"
5,2.131317576,"Yes"
5,2.131317576,"Yes"
5,2.131317576,"No"
4,2.131317576,"No"
6,2.131317576,"No"
5,3.541856752,"No"
5,3.541856752,"Yes"
5,2.131317576,"Yes"
5,2.131317576,"Yes"
5,3.541856752,"Yes"
3,2.131317576,"No"
5,3.541856752,"Yes"
5,3.541856752,"No"
5,2.131317576,"No"
5,2.131317576,"No"
5,3.541856752,"No"
5,3.541856752,"No"
5,3.541856752,"No"
5,3.541856752,"No"
5,3.541856752,"No"
5,3.541856752,"No"
5,3.541856752,"No"
7,3.541856752,"No"
5,3.541856752,"No"
5,3.541856752,"No"
6,3.541856752,"No"
5,3.541856752,"Yes"
5,3.541856752,"No"
5,3.541856752,"No"
5,3.541856752,"Yes"
5,3.541856752,"No"
4,3.541856752,"No"
5,3.541856752,"Yes"
5,2.131317576,"No"
5,2.131317576,"No"
5,2.131317576,"No"
5,2.131317576,"No"
5,2.131317576,"Yes"
5,2.131317576,"No"
6,2.131317576,"No"
5,2.131317576,"No"
5,2.131317576,"No"
3,2.131317576,"Yes"
4,2.131317576,"No"
5,3.541856752,"Yes"
5,3.541856752,"Yes"
5,3.541856752,"Yes"
5,2.131317576,"Yes"
5,3.541856752,"Yes"
7,2.131317576,"Yes"
5,3.541856752,"No"
5,3.541856752,"No"
5,3.541856752,"Yes"
5,2.131317576,"Yes"
5,2.131317576,"Yes"
5,2.131317576,"No"
4,3.541856752,"No"
5,3.541856752,"Yes"
5,2.131317576,"No"
6,3.541856752,"Yes"
5,2.131317576,"No"
5,2.131317576,"No"
4,3.541856752,"Yes"
5,3.541856752,"No"
5,3.541856752,"Yes"
5,3.541856752,"No"
4,3.541856752,"Yes"
5,3.541856752,"Yes"
5,3.541856752,"No"
5,3.541856752,"Yes"
5,2.131317576,"Yes"
6,2.131317576,"No"
5,3.541856752,"No"
5,3.541856752,"No"
5,2.131317576,"No"
5,3.541856752,"Yes"
5,3.541856752,"No"
5,3.541856752,"No"
5,2.131317576,"Yes"
6,3.541856752,"Yes"
5,3.541856752,"No"
4,2.131317576,"No"
4,2.131317576,"No"
5,2.131317576,"No"
5,3.541856752,"No"
5,3.541856752,"Yes"
5,3.541856752,"Yes"
5,2.131317576,"Yes"
5,3.541856752,"No"
5,3.541856752,"Yes"
5,3.541856752,"No"
5,3.541856752,"No"
5,3.541856752,"No"
5,3.541856752,"No"
3,3.541856752,"No"
3,3.541856752,"No"
5,3.541856752,"Yes"
5,3.541856752,"Yes"
5,3.541856752,"Yes"
5,3.541856752,"No"
5,3.541856752,"Yes"
5,3.541856752,"No"
5,2.131317576,"No"
5,2.131317576,"No"
5,2.131317576,"No"
5,2.131317576,"No"
6,2.131317576,"No"
5,3.541856752,"No"
5,3.541856752,"No"
5,2.131317576,"No"
5,2.131317576,"No"
5,2.131317576,"No"
5,3.541856752,"No"
3,2.131317576,"Yes"
5,2.131317576,"No"
5,3.541856752,"Yes"
5,3.541856752,"No"
5,3.541856752,"Yes"
5,3.541856752,"No"
5,3.541856752,"No"
5,3.541856752,"No"
5,3.541856752,"No"
5,3.541856752,"No"
5,3.541856752,"No"
5,3.541856752,"Yes"
4,3.541856752,"Yes"
5,3.541856752,"No"
5,3.541856752,"No"
5,3.541856752,"No"
5,3.541856752,"Yes"
5,3.541856752,"Yes"
5,3.541856752,"Yes"
5,3.541856752,"No"
5,3.541856752,"No"
5,3.541856752,"No"
5,3.541856752,"Yes"
4,3.541856752,"Yes"
2,3.541856752,"Yes"
5,5.908684623,"Yes"
5,5.908684623,"Yes"
5,5.908684623,"Yes"
5,5.908684623,"Yes"
5,5.908684623,"Yes"
5,5.908684623,"Yes"
7,5.908684623,"No"
5,5.908684623,"Yes"
5,5.908684623,"Yes"
5,5.908684623,"No"
5,5.908684623,"Yes"
5,5.908684623,"No"
5,5.908684623,"No"
5,5.908684623,"No"
5,5.908684623,"No"
5,5.908684623,"No"
5,7.666398439,"No"
5,5.908684623,"No"
5,7.666398439,"No"
5,5.908684623,"No"
5,5.908684623,"Yes"
5,7.666398439,"No"
5,5.908684623,"No"
5,5.908684623,"Yes"
5,5.908684623,"Yes"
5,5.908684623,"No"
5,7.666398439,"No"
5,5.908684623,"No"
7,5.908684623,"No"
5,5.908684623,"Yes"
5,5.908684623,"No"
5,5.908684623,"No"
5,5.908684623,"Yes"
5,5.908684623,"No"
4,7.666398439,"No"
5,5.908684623,"No"
5,5.908684623,"No"
5,5.908684623,"Yes"
6,5.908684623,"No"
5,5.908684623,"No"
5,7.666398439,"No"
5,5.908684623,"No"
5,5.908684623,"No"
5,5.908684623,"No"
5,5.908684623,"No"
5,5.908684623,"Yes"
4,5.908684623,"Yes"
4,5.908684623,"Yes"
5,5.908684623,"Yes"
5,5.908684623,"Yes"
7,7.666398439,"Yes"
5,7.666398439,"Yes"
5,7.666398439,"Yes"
5,5.908684623,"No"
5,5.908684623,"Yes"
5,5.908684623,"Yes"
5,5.908684623,"No"
6,7.666398439,"No"
5,5.908684623,"No"
5,5.908684623,"Yes"
5,5.908684623,"Yes"
5,7.666398439,"No"
5,5.908684623,"No"
5,5.908684623,"No"
5,5.908684623,"No"
5,5.908684623,"No"
5,5.908684623,"Yes"
5,5.908684623,"Yes"
5,5.908684623,"Yes"
5,5.908684623,"Yes"
5,5.908684623,"Yes"
5,5.908684623,"No"
5,5.908684623,"Yes"
5,7.666398439,"No"
5,7.666398439,"Yes"
5,7.666398439,"No"
5,7.666398439,"Yes"
5,7.666398439,"No"
5,7.666398439,"Yes"
5,7.666398439,"No"
5,7.666398439,"No"
5,7.666398439,"No"
5,7.666398439,"No"
5,7.666398439,"Yes"
7,7.666398439,"No"
5,5.908684623,"No"
5,7.666398439,"No"
5,7.666398439,"No"
5,7.666398439,"No"
5,7.666398439,"No"
5,7.666398439,"No"
5,5.908684623,"Yes"
5,5.908684623,"No"
1,5.908684623,"No"
1,5.908684623,"No"
5,7.666398439,"No"
5,5.908684623,"Yes"
5,5.908684623,"No"
6,7.666398439,"No"
5,7.666398439,"No"
5,7.666398439,"No"
5,7.666398439,"No"
5,7.666398439,"No"
5,7.666398439,"No"
7,7.666398439,"Yes"
5,7.666398439,"No"
5,7.666398439,"No"
5,7.666398439,"No"
5,7.666398439,"No"
5,7.666398439,"No"
5,5.908684623,"No"
7,7.666398439,"Yes"
5,5.908684623,"No"
5,5.908684623,"Yes"
5,5.908684623,"Yes"
5,5.908684623,"Yes"
7,5.908684623,"Yes"
5,5.908684623,"Yes"
4,7.666398439,"Yes"
5,7.666398439,"No"
3,5.908684623,"No"
5,5.908684623,"No"
5,7.666398439,"No"
4,7.666398439,"No"
5,7.666398439,"Yes"
5,7.666398439,"No"
5,7.666398439,"No"
5,7.666398439,"No"
5,7.666398439,"No"
5,7.666398439,"No"
5,7.666398439,"No"
6,7.666398439,"No"
5,7.666398439,"No"
5,7.666398439,"No"
5,5.908684623,"No"
5,5.908684623,"Yes"
4,7.666398439,"No"
2,7.666398439,"No"
5,7.666398439,"Yes"
6,7.666398439,"Yes"
5,5.908684623,"No"
5,5.908684623,"No"
5,5.908684623,"Yes"
5,5.908684623,"No"
5,5.908684623,"Yes"
5,5.908684623,"No"
6,7.666398439,"No"
5,7.666398439,"No"
5,5.908684623,"Yes"
5,7.666398439,"No"
5,5.908684623,"No"
5,5.908684623,"Yes"
5,5.908684623,"Yes"
5,5.908684623,"No"
5,7.666398439,"No"
5,5.908684623,"Yes"
5,5.908684623,"Yes"
5,5.908684623,"Yes"
5,5.908684623,"Yes"
5,7.666398439,"Yes"
5,5.908684623,"Yes"
5,5.908684623,"Yes"
5,5.908684623,"No"
5,5.908684623,"Yes"
5,7.666398439,"No"
5,5.908684623,"Yes"
4,5.908684623,"Yes"
3,7.666398439,"No"
5,5.908684623,"No"
5,5.908684623,"No"
5,5.908684623,"No"
5,5.908684623,"Yes"
5,5.908684623,"No"
6,7.666398439,"No"
4,5.908684623,"No"
5,5.908684623,"No"
5,5.908684623,"No"
4,5.908684623,"Yes"
5,7.666398439,"Yes"
5,5.908684623,"Yes"
5,7.666398439,"Yes"
